1440,"Cadena Comercial OXXO, S.A. de C.V.",Diaz Ordaz MTY,Blvd. Diaz Ordaz, Km 335, Nuevo Leon
1441,"Cadena Comercial OXXO, S.A. de C.V.",Del Carmen MTY,Av. Morones Prieto, 2926-A, Nuevo Leon
1442,"Cadena Comercial OXXO, S.A. de C.V.",Buenos Aires MTY,Altos Hornos,211, Nuevo Leon
1443,"Cadena Comercial OXXO, S.A. de C.V.",Brisas I MTY,Blvd. Acapulco,4044, Nuevo Leon
1444,"Cadena Comercial OXXO, S.A. de C.V.",Baja California MTY,Baja California,325, Nuevo Leon
1445,"Cadena Comercial OXXO, S.A. de C.V.",Ancon del HuajucoMTY,Jose Alvarado,1024, Nuevo Leon
1446,"Cadena Comercial OXXO, S.A. de C.V.",Valle Alto MTY,Antiguo Camino A Valle Alto, S/N, Nuevo Leon
1447,"Cadena Comercial OXXO, S.A. de C.V.",La Catrina MLM,Federico Tena,18, Michoacan
1448,"Cadena Comercial OXXO, S.A. de C.V.",Lazaro Tec. MLM,Melchor Ocampo,2667, Michoacan
1449,"Cadena Comercial OXXO, S.A. de C.V.",Zihua Morelos MLM,Av. Jose Maria Morelos Y Pavón,75, Guerrero
1450,"Cadena Comercial OXXO, S.A. de C.V.",Zihua Petatlan MLM,Carretera Nacional Acapulco-Zihuatanejo, Km 208, Guerrero
1451,"Cadena Comercial OXXO, S.A. de C.V.",Lazaro Palmas MLM,Av. Melchor Ocampo ,2619, Michoacan
1452,"Cadena Comercial OXXO, S.A. de C.V.",Lazaro IMSS MLM,Av. Rio Balsas,3, Michoacan
1453,"Cadena Comercial OXXO, S.A. de C.V.",Arb.de la Huerta MLM,Carr. Morelia A La Huerta,105, Michoacan
1454,"Cadena Comercial OXXO, S.A. de C.V.",Paricutin NOG,Calle 16  No. 62,62, Sonora
1455,"Cadena Comercial OXXO, S.A. de C.V.",Salcido NOG,Adalberto Sotelo , 10 Sur , Sonora
1456,"Cadena Comercial OXXO, S.A. de C.V.",Vagu NOG,Blvd. Luis Donaldo Colosio ,1963, Sonora
1457,"Cadena Comercial OXXO, S.A. de C.V.",Suarez NOG,Calle 16 Y Avenida 30,3002, Sonora
1458,"Cadena Comercial OXXO, S.A. de C.V.",Cobach NOG,Niños Heroes,712, Sonora
1459,"Cadena Comercial OXXO, S.A. de C.V.",Pasadena NOG,Alvaro Obregon, 604-C, Sonora
1460,"Cadena Comercial OXXO, S.A. de C.V.",Kennedy NOG,Ave. Alvaro Obregon,1771, Sonora
1461,"Cadena Comercial OXXO, S.A. de C.V.",Contreras NOG,Calle Primera, 162 Oeste, Sonora
1462,"Cadena Comercial OXXO, S.A. de C.V.",San Carlos NOG,Blvd. De Los Nogales,341, Sonora
1463,"Cadena Comercial OXXO, S.A. de C.V.",Obregon NOG,Obregon,120, Sonora
1464,"Cadena Comercial OXXO, S.A. de C.V.",Bolivar NOG,Ave. Alvaro Obregon, 1050-B, Sonora
1465,"Cadena Comercial OXXO, S.A. de C.V.",Aviacion NOG,Calle 14 Y Blvd. Aeropuerto,135, Sonora
1466,"Cadena Comercial OXXO, S.A. de C.V.",Seis NOG,Calle 5 Y 6 Ave. 14, 1400-A, Sonora
1467,"Cadena Comercial OXXO, S.A. de C.V.",Pueblo Nuevo NOG,Calle 28, Ave. 18,Sonora
1468,"Cadena Comercial OXXO, S.A. de C.V.",Oxxo Aldama,Ave. Aldama,408, Sonora
1469,"Cadena Comercial OXXO, S.A. de C.V.",Heroes NOG,Rio Panuco,410, Sonora
1470,"Cadena Comercial OXXO, S.A. de C.V.",Amistad PDS,Presa La Amistad,2095, Coahuila
1471,"Cadena Comercial OXXO, S.A. de C.V.",Fronterizo PDS,H. Colegio Militar,854, Coahuila
1472,"Cadena Comercial OXXO, S.A. de C.V.",Villa PDS,Morelos,100, Coahuila
1473,"Cadena Comercial OXXO, S.A. de C.V.",Dr. Loth PDS,Eje Vial Roman Cepeda,1100, Coahuila
1474,"Cadena Comercial OXXO, S.A. de C.V.",Santa Rosa PDS,Av. Eje Central Las Vacas,700, Coahuila
1475,"Cadena Comercial OXXO, S.A. de C.V.",Diego Rivera PDS,Diego Rivera,424, Coahuila
1476,"Cadena Comercial OXXO, S.A. de C.V.",Capulines PDS,Juan De La Barrera,1862, Coahuila
1477,"Cadena Comercial OXXO, S.A. de C.V.",La Curva PDS,Carretera 57,106, Coahuila
1478,"Cadena Comercial OXXO, S.A. de C.V.",Bobadilla PDS,Panteon,201, Coahuila
1479,"Cadena Comercial OXXO, S.A. de C.V.",Diez TAM,calle 10,509, Veracruz
1480,"Cadena Comercial OXXO, S.A. de C.V.",Microondas TAM,Carretera Nacional Tuxpam Tampico Km 87, Lote 146, Veracruz
1481,"Cadena Comercial OXXO, S.A. de C.V.",Cazonez TAM,Boulevard Lazaro Cardenas,2206, Veracruz
1482,"Cadena Comercial OXXO, S.A. de C.V.",Gaviotas TAM,Boulevar Adolfo Ruiz Cortines,4601, Veracruz
1483,"Cadena Comercial OXXO, S.A. de C.V.",Bermudez TAM,Avenida Antonio J.Bermudez, S/N, Veracruz
1484,"Cadena Comercial OXXO, S.A. de C.V.",Alamo II TAM,Carretera Nacional Tihuatlan Alamo Alazan, Km 40, Veracruz
1485,"Cadena Comercial OXXO, S.A. de C.V.",Talavera PBC,3 Oriente,1030, Puebla
1486,"Cadena Comercial OXXO, S.A. de C.V.",Obsidiana PBC,Carretera Izuca De Matamoros-Atencingo , Km2, Puebla
1487,"Cadena Comercial OXXO, S.A. de C.V.",Remedios PBC,5 De Mayo,211, Puebla
1488,"Cadena Comercial OXXO, S.A. de C.V.",Espana PBC,25 Oriente,1417, Puebla
1489,"Cadena Comercial OXXO, S.A. de C.V.",Betancourt PBC,Plaza Oriente Lado Oriente,23, Puebla
1490,"Cadena Comercial OXXO, S.A. de C.V.",Espuela REX,Av. Espuela De Ferrocarril,500, Tamaulipas
1491,"Cadena Comercial OXXO, S.A. de C.V.",Villa Esmeralda REX,Avenida La Joya, S/N, Tamaulipas
1492,"Cadena Comercial OXXO, S.A. de C.V.",Cuauhtemoc REX,Morelos, S/N, Tamaulipas
1493,"Cadena Comercial OXXO, S.A. de C.V.",Elias Pina REX,Elias Piua, S/N, Tamaulipas
1494,"Cadena Comercial OXXO, S.A. de C.V.",La Cima REX,Av. Everest,135, Tamaulipas
1495,"Cadena Comercial OXXO, S.A. de C.V.",Colegio Militar REX,Av. Francisco I. Madero,1455, Tamaulipas
1496,"Cadena Comercial OXXO, S.A. de C.V.",Berrendo REX,Carretera Reynosa-Monterrey, Km. 208, Tamaulipas
1497,"Cadena Comercial OXXO, S.A. de C.V.",Del Maestro REX,Blvd. Del Maestro, S/N, Tamaulipas
1498,"Cadena Comercial OXXO, S.A. de C.V.",Lopez Portillo REX,Carretera Reynosa-Matamoros, S/N, Tamaulipas
1499,"Cadena Comercial OXXO, S.A. de C.V.",Burgos REX,Carr. Reynosa-Monterrey, Kilometro 197.5, Tamaulipas
1500,"Cadena Comercial OXXO, S.A. de C.V.",Bugambilias REX,Av. Hacienda Las Bugambilias,619, Tamaulipas
1501,"Cadena Comercial OXXO, S.A. de C.V.",Brecha REX,Brecha 109,310, Tamaulipas
1502,"Cadena Comercial OXXO, S.A. de C.V.",Mil Cumbres REX,Blvd. Mil Cumbres, S/N, Tamaulipas
1503,"Cadena Comercial OXXO, S.A. de C.V.",Campo Militar REX,Carretera Reynosa A Matamoros, S/N, Tamaulipas
1504,"Cadena Comercial OXXO, S.A. de C.V.",Brisas del Campo REX,Republica Mexicana,1, Tamaulipas
1505,"Cadena Comercial OXXO, S.A. de C.V.",Casa Bella REX,Bella Vista,101, Tamaulipas
1506,"Cadena Comercial OXXO, S.A. de C.V.",Altavista REX,Alvaro Obregon, S/N, Tamaulipas
1507,"Cadena Comercial OXXO, S.A. de C.V.",Modulo 2000 REX,Av. Miguel Aleman,1, Tamaulipas
1508,"Cadena Comercial OXXO, S.A. de C.V.",Anhelo REX,Blvd. Luis Donaldo Colosio,1500, Tamaulipas
1509,"Cadena Comercial OXXO, S.A. de C.V.",La Joya REX,Bulevard Villa Esmeralda,1, Tamaulipas
1510,"Cadena Comercial OXXO, S.A. de C.V.",Aldama REX,Aldama,113, Tamaulipas
1511,"Cadena Comercial OXXO, S.A. de C.V.",General Cepeda SLW,General Cepeda,1099, Coahuila
1512,"Cadena Comercial OXXO, S.A. de C.V.",Fragua SLW,La Fragua,404, Coahuila
1513,"Cadena Comercial OXXO, S.A. de C.V.",El Escorial SLW,Blvd Diaz Ordaz,620, Coahuila
1514,"Cadena Comercial OXXO, S.A. de C.V.",La Madrid SLW,Urdiuola,1108, Coahuila
1515,"Cadena Comercial OXXO, S.A. de C.V.",Santa Clara SLW,Santa Elena , S/N, Coahuila
1516,"Cadena Comercial OXXO, S.A. de C.V.",Canada SLW,Carr. A Zacatecas Y Ave. Parque De La Cauada,4410, Coahuila
1517,"Cadena Comercial OXXO, S.A. de C.V.",Canon Colorado SLW,Carretera Mty-Saltillo Km 25, S/N, Coahuila
1518,"Cadena Comercial OXXO, S.A. de C.V.",Carbonera SLW,Carretera  57, S/N, Coahuila
1519,"Cadena Comercial OXXO, S.A. de C.V.",Las Isabeles SLW,Guacali Esq. Borrados, S/N, Coahuila
1520,"Cadena Comercial OXXO, S.A. de C.V.",Bonanza SLW,Mineria, S/N, Coahuila
1521,"Cadena Comercial OXXO, S.A. de C.V.",Arteaga SLW,Carretera 57, S/N, Coahuila
1522,"Cadena Comercial OXXO, S.A. de C.V.",Americas SLW,Ave. Las Americas,3110, Coahuila
1523,"Cadena Comercial OXXO, S.A. de C.V.",Escolleras TAM,Boulevard Costero, S/N, Tamaulipas
1524,"Cadena Comercial OXXO, S.A. de C.V.",Estadio TAM,Jalisco, S/N, Tamaulipas
1525,"Cadena Comercial OXXO, S.A. de C.V.",Escandon TAM,Jose De Escandon,614, Tamaulipas
1526,"Cadena Comercial OXXO, S.A. de C.V.",Centro TAM,Salvador Diaz Miron,1110, Tamaulipas
1527,"Cadena Comercial OXXO, S.A. de C.V.",Allende TAM,Boulevard Allende,1500, Tamaulipas
1528,"Cadena Comercial OXXO, S.A. de C.V.",Dona Cecilia TAM,Republica De Cuba,600, Tamaulipas
1529,"Cadena Comercial OXXO, S.A. de C.V.",Chapultepec TAM,Castillo De Chapultepc,516, Tamaulipas
1530,"Cadena Comercial OXXO, S.A. de C.V.",Civil Madero TAM,Prolongacion Servando Canales,2003, Tamaulipas
1531,"Cadena Comercial OXXO, S.A. de C.V.",Cuauhtemoc TAM,Ave. Cuauhtemoc,2333, Tamaulipas
1532,"Cadena Comercial OXXO, S.A. de C.V.",Arenal TAM,Emiliano Zapata,325, Tamaulipas
1533,"Cadena Comercial OXXO, S.A. de C.V.",Tolteca TAM,Zaragoza,1607, Tamaulipas
1534,"Cadena Comercial OXXO, S.A. de C.V.",Real del Mar TAM,Avenida Tamaulipas, S/N, Tamaulipas
1535,"Cadena Comercial OXXO, S.A. de C.V.",IMSS TAM,Boulevard Adolfo Lopez Mateos,1000, Tamaulipas
1536,"Cadena Comercial OXXO, S.A. de C.V.",Panuco TAM,Ave. 5 De Mayo, S/N, Veracruz
1537,"Cadena Comercial OXXO, S.A. de C.V.",Alarcon TAM,Alvaro Obregon,601, Tamaulipas
1538,"Cadena Comercial OXXO, S.A. de C.V.",Las Americas TLC,Av 5 De Mayo, S/N, Estado De Mexico
1539,"Cadena Comercial OXXO, S.A. de C.V.",San Diego TLC,Benito Juarez, S/N, Estado De Mexico
1540,"Cadena Comercial OXXO, S.A. de C.V.",Caseta TLC,Autopista Toluca -  Atlacomulco, S/N, Estado De Mexico
1541,"Cadena Comercial OXXO, S.A. de C.V.",5 de Mayo TLC,Prolongacon 5 De Mayo,1502, Estado De Mexico
1542,"Cadena Comercial OXXO, S.A. de C.V.",Ixtapan TLC,20 De Noviembre Nte,102, Estado De Mexico
1543,"Cadena Comercial OXXO, S.A. de C.V.",Barbabosa TLC,Vialidad Adolfo Lopez Mateos ,1, Estado De Mexico
1544,"Cadena Comercial OXXO, S.A. de C.V.",La Purisima TLC,Av. Tecnologico , S/N, Estado De Mexico
1545,"Cadena Comercial OXXO, S.A. de C.V.",Panamericana TLC,Vialidad Jorge Jimenez Cantu, Lote 2, Estado De Mexico
1546,"Cadena Comercial OXXO, S.A. de C.V.",Amomolulco TLC,Av Independencia, S/N, Estado De Mexico
1547,"Cadena Comercial OXXO, S.A. de C.V.",Terminal AereaIIIPVA,Blvd. Francisco Medina Ascencio, S/N, Jalisco
1548,"Cadena Comercial OXXO, S.A. de C.V.",Chacala PVA,"Carretera Federal 200		", Km. 74, Nayarit
1549,"Cadena Comercial OXXO, S.A. de C.V.",Genovesa PVA,Av. Francisco Medina Ascencio, S/N Lc- 1, Jalisco
1550,"Cadena Comercial OXXO, S.A. de C.V.",Etziquio PVA,Exiquio Corona , L-1 Y 2, Jalisco
1551,"Cadena Comercial OXXO, S.A. de C.V.",La Cruz PVA,Mar Caribe, 48 Lote 2,Jalisco
1552,"Cadena Comercial OXXO, S.A. de C.V.",Malecon PVA,Francisco I Madero ,152, Jalisco
1553,"Cadena Comercial OXXO, S.A. de C.V.",Fluvial PVA,Rio Amazonas,227, Jalisco
1554,"Cadena Comercial OXXO, S.A. de C.V.",Aurora PVA,Preparatoria,9, Jalisco
1555,"Cadena Comercial OXXO, S.A. de C.V.",Juarez PVA,Insurgentes,260, Jalisco
1556,"Cadena Comercial OXXO, S.A. de C.V.",Arboledas PVA,Ave. Prisiliano Sanchez, S/N, Jalisco
1557,"Cadena Comercial OXXO, S.A. de C.V.",Altamirano VER,Altamirano,1261, Veracruz
1558,"Cadena Comercial OXXO, S.A. de C.V.",Floresta II VER,P. Floresta Oriente, S/N, Veracruz
1559,"Cadena Comercial OXXO, S.A. de C.V.",Arboledas VER,Paseo Arboledas Este, S/N, Veracruz
1560,"Cadena Comercial OXXO, S.A. de C.V.",Aleman-Florista VER,Acacia, S/N, Veracruz
1561,"Cadena Comercial OXXO, S.A. de C.V.",Dos Bahias VER,Dr. V. Sanchez Tapia,25, Veracruz
1562,"Cadena Comercial OXXO, S.A. de C.V.",Cuauhtemoc II VER ,Av. Cuauhtemoc,2800, Veracruz
1563,"Cadena Comercial OXXO, S.A. de C.V.",Tamos VER,Av Prolongacionruiz Cortines, Mza 17, Veracruz
1564,"Cadena Comercial OXXO, S.A. de C.V.",Playa de Vaca VER,Camino Boca Del Rio-Playa De Vacas,334, Veracruz
1565,"Cadena Comercial OXXO, S.A. de C.V.",Yanga VER,Carrt Fed Cordoba Ver Y Desv A Omealca, S/N, Veracruz
1566,"Cadena Comercial OXXO, S.A. de C.V.",Los Conos VER,Carret Federal 180,101, Veracruz
1567,"Cadena Comercial OXXO, S.A. de C.V.",Centro JAL,Av. 9,201, Veracruz
1568,"Cadena Comercial OXXO, S.A. de C.V.",Alameda JAL,Av. 21,201, Veracruz
1569,"Cadena Comercial OXXO, S.A. de C.V.",TRANCAS JAL,Calle Principal,11, Veracruz
1570,"Cadena Comercial OXXO, S.A. de C.V.",Lomas Verdes JAL,Loma Alta ,103, Veracruz
1571,"Cadena Comercial OXXO, S.A. de C.V.",El Amate JAL,Carretera La Tinaja-Cd Aleman, 25+350, Veracruz
1572,"Cadena Comercial OXXO, S.A. de C.V.",Cosamaloapan JAL,Venustiano Carranza,214, Veracruz
1573,"Cadena Comercial OXXO, S.A. de C.V.",San Felipe JAL,Colonia San Felipe Del Ejido Carlos A. Carrillo, Sn, Veracruz
1574,"Cadena Comercial OXXO, S.A. de C.V.",Saucillo VER,Carret Libramiento Paso Del Toro-Sn Julian, Km 3+900, Veracruz
1575,"Cadena Comercial OXXO, S.A. de C.V.",Cuitlahuac JAL,Carret Fed Cord-Ver, 3+500, Veracruz
1576,"Cadena Comercial OXXO, S.A. de C.V.",Samaria VSA,Carretera Circuito Del Golfo Km 123+250, S/N, Tabasco
1577,"Cadena Comercial OXXO, S.A. de C.V.",Cardenas VSA,Carretera Circuito Del Golfo Km 120, S/N, Tabasco
1578,"Cadena Comercial OXXO, S.A. de C.V.",Santa Cruz VSA,Periferico Carlos Molina Casi Esq Carret Circuito , S/N, Tabasco
1579,"Cadena Comercial OXXO, S.A. de C.V.",Carlos Madrazo VSA,Av Carlos Madrazo Esq Carlos Ramos, S/N, Tabasco
1580,"Cadena Comercial OXXO, S.A. de C.V.",La Venta VSA,Av Las Mercedes Esq Calle Antonia Y Calle Joaquina, S/N, Tabasco
1581,"Cadena Comercial OXXO, S.A. de C.V.",Central VSA,Adolfo Lòpez Mateos, S/N, Tabasco
1582,"Cadena Comercial OXXO, S.A. de C.V.",Carmelo VSA,Carretera Nacajuca-Jalpa Km 0.100 , S/N, Tabasco
1583,"Cadena Comercial OXXO, S.A. de C.V.",Manglares VSA,Av Samarkanda Esq Manglares Mz 6 Lote 1 A 4 Zona 2, S/N, Tabasco
1584,"Cadena Comercial OXXO, S.A. de C.V.",Pico de Oro VSA,Carretera Estatal Alvaro Obregon-Ignacio Allende, S/N, Tabasco
1585,"Cadena Comercial OXXO, S.A. de C.V.",Los Llanos VSA,Orrico De Los Llanos , S/N, Tabasco
1586,"Cadena Comercial OXXO, S.A. de C.V.",Cesar Sandino VSA,Av Cesar Sandino,208, Tabasco
1587,"Cadena Comercial OXXO, S.A. de C.V.",deportiva VSA,Velodromo De La Cd Deportiva Esq Manuel Romero, S/N, Tabasco
1588,"Cadena Comercial OXXO, S.A. de C.V.",Las Rosas VSA,Jacinto Esq Flor De Guayacan,102, Tabasco
1589,"Cadena Comercial OXXO, S.A. de C.V.",Bonanza VSA,Av Nueva Imagen Esq Calle 6, S/N, Tabasco
1590,"Cadena Comercial OXXO, S.A. de C.V.",Campestre ZCL,Fco. Garcia Salinas, S/N, Zacatecas
1591,"Cadena Comercial OXXO, S.A. de C.V.",Laguna Blanca ZCL,Carr. Salida A Valparaiso , S/N, Zacatecas
1592,"Cadena Comercial OXXO, S.A. de C.V.",Periferico NLD,Segundo Anillo Periferico Y Premio, S/N, Tamaulipas
1593,"Cadena Comercial OXXO, S.A. de C.V.",Primo NLD,Ocampo,1111, Tamaulipas
1594,"Cadena Comercial OXXO, S.A. de C.V.",Hdas Longoria NLD,Peru,6240, Tamaulipas
1595,"Cadena Comercial OXXO, S.A. de C.V.",Gonzalez NLD,Gonzalez Y San Antonio,1645, Tamaulipas
1596,"Cadena Comercial OXXO, S.A. de C.V.",San Antonio NLD,Av. 20 De Noviembre,1761, Tamaulipas
1597,"Cadena Comercial OXXO, S.A. de C.V.",Birmania NLD,Birmania Sin Numero, S/N, Tamaulipas
1598,"Cadena Comercial OXXO, S.A. de C.V.",La Fe NLD,Jaumave,6973, Tamaulipas
1599,"Cadena Comercial OXXO, S.A. de C.V.",Rosarito NLD,Jesus Carranza,2216, Tamaulipas
1600,"Cadena Comercial OXXO, S.A. de C.V.",Zaragoza NLD,Ocampo, S/N, Tamaulipas
1601,"Cadena Comercial OXXO, S.A. de C.V.",Eva Samano NLD,Prolongacion Eva Samano, 2530 A, Tamaulipas
1602,"Cadena Comercial OXXO, S.A. de C.V.",Obregon NLD,Lincoln,3458, Tamaulipas
1603,"Cadena Comercial OXXO, S.A. de C.V.",Loma Real NLD,Av. Insurgentes,30, Tamaulipas
1604,"Cadena Comercial OXXO, S.A. de C.V.",Carminita NLD,Tomas F De La Garza,1716, Tamaulipas
1605,"Cadena Comercial OXXO, S.A. de C.V.",Buenavista NLD,Eva Samano De Lopez Mateo,902, Tamaulipas
1606,"Cadena Comercial OXXO, S.A. de C.V.",Belden NLD,Belden,2205, Tamaulipas
1607,"Cadena Comercial OXXO, S.A. de C.V.",Berlin NLD,Carr.Anahuac,7448, Tamaulipas
1608,"Cadena Comercial OXXO, S.A. de C.V.",Bambu NLD,Avenida Bambu,5502, Tamaulipas
1609,"Cadena Comercial OXXO, S.A. de C.V.",Aquiles Serdan NLD,Av. Aquiles Serdan,1747, Tamaulipas
1610,"Cadena Comercial OXXO, S.A. de C.V.",Ancira Garza NLD,Cesar Lopez De Lara,4330, Tamaulipas
1611,"Cadena Comercial OXXO, S.A. de C.V.",San Juan MTY,Av. Luis Donaldo Colosio Murrieta,411, Nuevo Leon
1612,"Cadena Comercial OXXO, S.A. de C.V.",Colinas MTY,Av. Puerta Del Sol, 632-5, Nuevo Leon
1613,"Cadena Comercial OXXO, S.A. de C.V.",Campanario CEN,Revolucion,512, Sonora
1614,"Cadena Comercial OXXO, S.A. de C.V.",Bugambilia CEN,Periferico Sur,302, Sonora
1615,"Cadena Comercial OXXO, S.A. de C.V.",Guerrero CEN,Ignacio Pesqueira,114, Sonora
1616,"Cadena Comercial OXXO, S.A. de C.V.",Compostela CEN,"Blvd. Antonio Caso		", Sn, Sonora
1617,"Cadena Comercial OXXO, S.A. de C.V.",Guaymas Nte.CEN,Diana Laura De Colosio, S/N, Sonora
1618,"Cadena Comercial OXXO, S.A. de C.V.",Fundicion CEN,Carr. Internacional, S/N, Sonora
1619,"Cadena Comercial OXXO, S.A. de C.V.",Quinta Real CEN,Coahuila, S/N, Sonora
1620,"Cadena Comercial OXXO, S.A. de C.V.",Ninos Heroes CEN,Ninios Heroes, S/N, Sonora
1621,"Cadena Comercial OXXO, S.A. de C.V.",Rotario CEN,"Calle Club Rotario		", S/N, Sonora
1622,"Cadena Comercial OXXO, S.A. de C.V.",Empalme CEN,Reforma, S/N, Sonora
1623,"Cadena Comercial OXXO, S.A. de C.V.",El Corsario CEN,Benito Juarez, S/N, Sonora
1624,"Cadena Comercial OXXO, S.A. de C.V.",Davalos CEN,Michoacan, S/N, Sonora
1625,"Cadena Comercial OXXO, S.A. de C.V.",Normandia CEN,Jesus Garcia, S/N, Sonora
1626,"Cadena Comercial OXXO, S.A. de C.V.",Providencia CEN,Base,2000, Sonora
1627,"Cadena Comercial OXXO, S.A. de C.V.",Rio Muerto CEN,Seiscientos, S/N, Sonora
1628,"Cadena Comercial OXXO, S.A. de C.V.",Constitucion CEN,Ignacio Ramirez, S/N, Sonora
1629,"Cadena Comercial OXXO, S.A. de C.V.",CENtro CEN,Juarez, S/N, Sonora
1630,"Cadena Comercial OXXO, S.A. de C.V.",El CENtinela CEN,Tetabiate, S/N, Sonora
1631,"Cadena Comercial OXXO, S.A. de C.V.",Villa Dorada CEN,Heroe De Nacozari, S/N, Sonora
1632,"Cadena Comercial OXXO, S.A. de C.V.",Laguna CEN,Francisco E Kino,317, Sonora
1633,"Cadena Comercial OXXO, S.A. de C.V.",Calkini MID,calle 20,24,Campeche
1634,"Cadena Comercial OXXO, S.A. de C.V.",Santa Cecilia MID,calle 19,364, Mérida
1635,"Cadena Comercial OXXO, S.A. de C.V.",San Andres MID,Tablaje Catastral,16370, Kanasin
1636,"Cadena Comercial OXXO, S.A. de C.V.",Viva Caucel MID,calle 59,834, Mérida
1637,"Cadena Comercial OXXO, S.A. de C.V.",Conquistador MID,Av. Gobernadores,39, Campeche
1638,"Cadena Comercial OXXO, S.A. de C.V.",Edificio Luz MID,calle 65,509, Mérida
1639,"Cadena Comercial OXXO, S.A. de C.V.",Correos MID,calle 56, 524-A, Mérida
1640,"Cadena Comercial OXXO, S.A. de C.V.",Sector T OAX,Blvd. Chahue Esq. Gardenia,1601, Oaxaca
1641,"Cadena Comercial OXXO, S.A. de C.V.",LombardoToledano CUF,Lombardo Toledano Y Calle Sierra Morrion, S/N, Chihuahua
1642,"Cadena Comercial OXXO, S.A. de C.V.",Santa FE DGO,Josefa Ortiz De Dominguez,1005, Durango
1643,"Cadena Comercial OXXO, S.A. de C.V.",Forum Rio Nilo GDL,Av. Rio Nilo,2003, Jalisco
1644,"Cadena Comercial OXXO, S.A. de C.V.",Cedis Monterrey (Ampliacion),Carretera Monterrey-Laredo 201 Norte,201, Nuevo Leon
1645,"Centro Escolar Cuauhtémoc, A.C.",Kinder ICB,DOMINICO,122,Nuevo León
1646,"Centro Escolar Cuauhtémoc, A.C.",Unidad CECAC,CIRCON,138A,Nuevo León
1647,"Centro Escolar Cuauhtémoc, A.C.",Secundaria Francisco G Sada,JAZMIN,147,Nuevo León
1648,"Centro Escolar Cuauhtémoc, A.C.",Secundaria ICD,AGUA MARINA,138,Nuevo León
1649,"Centro Escolar Cuauhtémoc, A.C.",Primaria Mayor ICC,AGUA MARINA,141,Nuevo León
1650,"Centro Escolar Cuauhtémoc, A.C.",Primaria Menor ICA,HELIOTROPO,143,Nuevo León
1651,"Centro Escolar Cuauhtémoc, A.C.",Primaria Menor LSB,PAPAGAYO,127,Nuevo León
1652,"Centro Escolar Cuauhtémoc, A.C.",Primaria Mayor LSC,DIAMANTE,133,Nuevo León
1653,"Comercializadora La Pureza de Bebidas, S. de R.L. de C.V.",CEDIS Abasolo,5 De Mayo, Sn,Tamaulipas
1654,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Jalpan,Carretera San Juan Del Río-Xilitla, Km 182,Querétaro
1655,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Soto La Marina,A Casso y Carretera, Sn,Tamaulipas
1656,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Maíz,CRISTOBAL COLON S/N           ,S/N,San Luis Potosí
1657,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Pánuco,Cuahutemoc y Carretera Tuxpam Tampico,17,Veracruz
1658,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Tamazunchale,Carretera México-Laredo, Km 278-100,San Luis Potosí
1659,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Tanquian,Mariano Escobedo, S/N,San Luis Potosí
1660,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Manuel,Carretera Tampico-Mante, Km 78.5,Tamaulipas
1661,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Papantla,Entronque Libramiento Papantla- Gtz. Zamora, Km 5.5,Veracruz
1662,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Espinal,Carretera Espinal - Coyutla, Km 1,Veracruz
1663,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS La Uno Puebla,Carretera A Escobal, Km 1.5,Puebla
1664,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Huejutla,Carretera Huejutla - Chalahuiyapa , S/N,Hidalgo
1665,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Naranjos,Carretera Nacional Tuxpam-Tampico, Km 78.5,Veracruz
1666,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Tantoyuca,Carretera Tuxpam-Tampico , Km 64.4,Veracruz
1667,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Llano de En medio,Carretera Estatal Alamo-Ixhuatlan De Madero, Km 48,Veracruz
1668,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Altamira,Libramiento Poniente Tampico Km 13 + 500 ,0,Tamaulipas
1669,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Tuxpan,Carretera Tuxpam-Tampico, Km. 12.5,Veracruz
1670,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",CEDIS Mante,Blvd Luis Echeverria y Tula, Sn,Tamaulipas
1671,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",Planta Altamira (Carga 1),Carretera Tampico - Mante Km. 28.5, S/N,Tamaulipas
1672,"Comercializadora  La Pureza de Bebidas,  S. de R.L. de C.V.",Planta Altamira (Carga 2),Carretera Tampico - Mante Km. 28.5, S/N,Tamaulipas
